read_count	comment_count	title	author	release_date
3199	1	听说亚星锚链员工工资都发不了，股东内部分歧严	山西运城手机网友	01-18
1863	1	真要倒闭了吗	来吧一起发	01-18
4364	1	垃圾千斤必破7。	中国手机网友	01-18
1888	2	这就是一只死股，靠着上市圈钱的，谁买谁后悔。	想赢不怕输N01	01-18
0	1	2	3	4
1249	0	这只股太贱了！	CNpower	01-18
1357	0	3天内必破8元，可以对赌。	浙江绍兴网友	01-18
3572	2	谁能解释一下，亚星锚链怎么了？ 没有任何消息	蛙声阵阵	01-18
1279	0	无语啦！	春天的故事大海	01-18
1222	0	物极必反，否极泰来，量缩到极致，才有一线生机	福建福州手机网友	01-18
1107	0	都别喊了，烦不烦？再好喊也被套呢喊个p	熹貴妃	01-18
10874	35	不赶着钱用的就不要割肉了，已经挺低了	福建福州手机网友	01-18
905	0	骚逼，都卖了吧，探底的节奏，且只能向下。	浙江绍兴网友	01-18
4499	1	一个有真正实力和核心企业对股票市场管理不应这	广东深圳手机网友	01-18
871	0	这企业是生产拴狗链的吧	金水_2016	01-18
1364	1	看来被人逢高抛，小庄反弹都不敢拉了	广东网友	01-18
889	0	亚星狗链！！！	牛市捂股发发发	01-18
1557	2	这个意思是前天跌了五个点就算了 也不用反弹了	给你看个宝贝	01-18
9526	5	员工持股390万股均价11.64	福建福州网友	01-17
2019	2	2个月连个屁都没有。垃圾	山东淄博网友	01-17
1287	0	发不出工资的上市企业真还不少	河南三门峡网友	01-17
858	0	阿星玩猫和老鼠	福建福州网友	01-17
928	0	见这王九减一蛋，就伤心，过年了你让你孩子爸爸	山西运城网友	01-17
791	0	吊股死了	江苏南通手机网友	01-17
1557	2	再跌两个月，到5元	Victor0910	01-17
830	0	股灾4.0	锚链110	01-17
2126	4	看见这股票就恶心[大便][大便][大便][大便][大	逢炒必赌	01-17
950	0	股东都减持跑了	锚链110	01-17
1036	0	没有最低，只有更低，7元以下见！	鼎鼎鼎鼎鼎	01-17
1408	0	最后悔就是8.6元买进在6月份涨到10.88那个区域	奕杭	01-17
787	0	死猫一只，拉稀[大便][大便]	江苏南京手机网友	01-17
914	0	垃圾中的战斗机，董秘你过年耳朵要热的很。	安徽淮北网友	01-17
1257	1	它如果是正牌军工股，早就已经涨上一波了，不会	金水_2016	01-17
2198	1	今天抄底，希望明天大涨 	NicholasGe	01-17
940	0	撤吧，一个卖铁链子能有多大出息，别自己强行给	金水_2016	01-17
790	0	准垃圾堆，退市吧	云南西双版纳手机网友	01-17
1117	0	看来这年过不了啊！给条链吧！	天道酬勤37029	01-16
958	0	底不能随便抄！今日小买200股，再跌再买	狐狸打猎人2	01-16
1655	1	底能随便抄！等了好久都不敢买，今天低点小小买	狐狸打猎人2	01-16
1042	0	真正的底部没到来	红药水	01-16
996	0	明天还会暴跌吗，你MMD	四川乐山网友	01-16
1568	1	其它票可以跌，你个彪凭什么跌	简单生活501	01-16
923	0	真是一个猫，跌的真快，像拉稀	江苏连云港手机网友	01-16
921	0	这傻坯～～～～	liar_肥蜻蜓	01-16
5210	4	收市前仓底应该不怕吧，呵呵！继续跌	广东肇庆网友	01-16
4022	4	一个连员工工资都发不出的破作访，真是瞎眼了。	中国手机网友	01-16
3413	15	大盘考验3038，大家注意	喜啦啦	01-16
1164	0	通知：此股己接近古墓价了，应在棺材盖位置，是	爱笑的凌风	01-16
859	0	卖壳算了	河南郑州手机网友	01-16
973	0	你反正没希望了，等你到7块五，我翻倍买入，然	金木水火土s6	01-16
3556	4	国家队又可‘成功’抄底!	n1434268068...	01-16
1015	0	草泥马，跌了老子10%，有本事跌老子20%，老子认	金木水火土s6	01-16
1094	0	8.21是股灾时的底点，试目以待。	云南西双版纳手机网友	01-16
1990	2	无量还要跌	红药水	01-16
2419	3	挖坑了。大伙捡钱咯	福建福州网友	01-16
848	0	崩溃了[傲]	福建泉州网友	01-16
874	0	跌停啊狗娘养的。	云南西双版纳手机网友	01-16
922	0	猪头装，有本事打到8元	河南平顶山网友	01-16
828	0	割肉走人，太它奶奶的失望了。	云南西双版纳手机网友	01-16
1606	1	你杀吧，反正轻仓，杀到你不愿杀了，我就补仓。	喜啦啦	01-16
1257	1	今天怎么顶不住了，昨天还行，是不是在慢慢出货	mythsy	01-16
1559	1	月线不金叉，我就不补仓，这股呛市[滴汗]	喜啦啦	01-16
2125	3	破8.5	金木水火土s6	01-16
1038	0	国家队真的来了！集结号吹响！！相信组织！！！	菜大斌	01-16
1085	0	麻木，不管是涨是跌，我的点点小信心己没有了。	恍惚者	01-15
1022	0	还有谁？？	福建福州网友	01-15
1173	0	量阴跌是常态！ 	赢利大吉	01-14
1570	0	趋势坏了，周一8.45见	HX758N7	01-14
2265	2	我也准备去排队IPO 发展扩大经营	股神高买低卖	01-14
7756	10	乐观的算，这个股还要套我们三个月，悲观的看还	喜啦啦	01-13
2880	2	能到8左右吗？	河北廊坊手机网友	01-13
1455	0	现在的个股反弹不会一飞冲天还是坚持上抛下守仍	就开始公开s	01-13
2263	1	601890	广东茂名网友	01-13
1505	0	此股下行趋势已成，神仙难救	金木水火土s6	01-13
1451	0	不怕死的敢进进	金木水火土s6	01-13
2130	1	撑不住了。	浙江嘉兴手机网友	01-13
1453	0	哈哈跑了	wodaniliaoma	01-13
1286	0	跌停	金木水火土s6	01-13
2222	0	Q2017年翻倍成长低价业绩优小盘军工股票通达股	牛红哥哥	01-13
3445	5	死跌活跌也没跌下去几个点，吓谁呢？大胆买它没	湖北武汉手机网友	01-13
1362	0	这个股性不活，缺乏资金关注，难有大行情。	福建福州手机网友	01-13
1377	0	不要买这个股，亲们，为了你们好的。	浙江绍兴网友	01-13
1353	0	都卖了吧，继续阴跌，年会你会见到8.20的低点。	浙江绍兴网友	01-13
1254	0	跑了～～	ZTrump	01-13
2416	1	A股定律：大股东要增持还得下去，	四川达州网友	01-13
0	1	2	3	4
2972	1	亚星也该涨了，应该是下一个市场热点。	n1381137549...	01-13
2427	1	看来节前8元左右	天道酬勤37029	01-12
1585	0	主力总是虚晃一枪！至少年前避让！想买的人太多	狐狸打猎人2	01-12
2028	1	今天抄底，希望明天大涨 	押了韵	01-12
3025	4	亚星猫链  涨他妈了个比	鸿运当头0b29xf	01-12
2220	1	久恒必涨	股友之绝对新手	01-12
1475	0	该涨了，月底看分晓	股友之绝对新手	01-12
1934	0	看了三个季度的报表，这个股想炒作年报算是没戏	傻笑的表情	01-12
1790	0	劝各位不要买，看今天1月12日的帖子，多数都是	狐狸打猎人2	01-12
1610	0	最后空头死的好难看。其他话不多说。再跌老子卖	打暴空头的头	01-12
1361	0	断头铡刀啊，明天继续	无敌丞丞	01-12
2390	2	明天，又是买锚链的时机！一年多，在此股四进四	湖北武汉手机网友	01-12
1495	0	等明天低开抄一把～～～	ZTrump	01-12
1370	0	强劲的000993	中国手机网友	01-12
2211	1	此股已一年没动静了，还能平着走多久？	金木水火土s6	01-12
1818	1	这股就喜欢8。88，折腾了半年了还8。88！	金木水火土s6	01-12
1429	0	再跌0.6，给我凑个10%	金木水火土s6	01-12
1304	0	期待()	工力二人	01-12
1378	0	这个吊样怎么玩[亏大了]	蚂蚁的梦8805	01-12
1347	0	不要呗眼前的拖单迷惑为了出货 	押了韵	01-12
2082	1	这股没有大资金关注，大盘收拾行李吧！[想一下]	喜啦啦	01-12
3833	11	898刚进，报个到	天津手机网友	01-12
5117	2	不要买了，明显的探底态势。	浙江绍兴网友	01-12
1226	0	新股发行速度太快了一天三个	锚链110	01-12
1272	0	别人涨你不涨，别人跌，你跌的更快。想说爱你不	新手小呆	01-12
1287	0	亚星锚链油盐不进啊，任何利好都是他下跌的动力	小嘟嘟龙	01-12
1628	1	今天跌情理之中	浙江宁波手机网友	01-12
5042	0	601890	广东茂名网友	01-12
2138	2	平心而论，尊敬的陶总，您觉得您苦心栽培的亚星	广东佛山网友	01-12
3162	3	难怪不涨，十大股东都是亲戚，陶家的，如果不求	喜啦啦	01-12
1805	0	锚链何去何从？？？锚链这家公司其实不错，发展	来吧一起发	01-12
2356	0	内心等待吧，主力也要看大盘吃饭。	广东网友	01-11
4273	4	你们买了股票天天盯盘吗？这个股票我买了好久了	北京手机网友	01-11
1748	1	人人都买得起股票了！大家奔走相诰，普天同庆。	n3272132429...	01-11
1449	0	散户无法生存，因为只能单边做多！ 	n1428662659...	01-11
3560	3	卖了，不陪你了，走了[滴汗][滴汗]不成气候，[	喜啦啦	01-11
1404	0	闹钟，要打击，不能鼓励[滴汗][滴汗][好困惑][	喜啦啦	01-11
1923	1	回血就卖！	金木水火土s6	01-11
2054	1	众志成诚[鼓掌][鼓掌][赞][赞][牛][牛][献花][	喜啦啦	01-11
2291	1	加油！亚星站上去，你就成功了[鼓掌][鼓掌][赞]	喜啦啦	01-11
1437	0	不知不觉做T成本到了8块3了	不要和我比耐心	01-11
1357	0	[胜利][献花]	喜啦啦	01-11
1683	1	中航重机己上涨一个多点了，你怎么还磨叽?	n1434268068...	01-11
1392	0	建仓开始 	押了韵	01-11
1370	0	买了一点点	哥哥五	01-11
1375	0	占着茅坑不拉屎的庄	一路飞扬8888	01-11
2782	2	大单买入,今天是最后上车机会!!	何时抄底	01-11
2916	4	没有钱，穷啊！病了那么久，康复治疗[滴汗][傲]	喜啦啦	01-11
1390	0	不要听托忽悠  明显是套人的节奏	菜鸟NO0	01-11
2148	2	都卖了吧！假如你是主力，你会拉这个票吗？涨几	浙江绍兴网友	01-11
4896	5	军工股。盘子中。业绩良。题材丰。拉升在即	x线	01-11
1412	0	落袋为安跑啦  想套我没门	菜鸟NO0	01-11
4993	1	不怕你压，就怕你托！	广东广州网友	01-11
1826	1	热身运动[微笑][献花]	喜啦啦	01-11
1762	1	阳包阴，乘胜追击	n1381137549...	01-11
1029	0	拉升，必须的![加油]	n1434268068...	01-11
1050	0	现在炒股完全不靠技术指标了。	不值一提4	01-11
880	0	多方炮二阳来一阴	人人人人平等	01-11
801	0	好样的	浙江宁波手机网友	01-11
1177	0	收购英迈布局全球IT供应链，做强金融打开未来空	n2848135601...	01-11
1170	0	挂张停买，看看成不成	wodaniliaoma	01-11
849	0	可否只让持股的人在此发言？？？	天津手机网友	01-11
2009	1	明天大阳，形成多方炮	不干政事	01-10
4369	0	垃圾东西	广东汕头手机网友	01-10
973	0	觉得好垃圾	过河卒子4	01-10
1713	2	完了没救了  割了	菜鸟NO0	01-10
2204	1	已被浅套，是割是留？真纠结！	沧海一笑188	01-10
3502	7	有一种情怀是无法忘记的，2015艳遇了你，[俏皮]	喜啦啦	01-10
1682	1	奶奶的个腿是混改的股吗，我看像混蛋	hai669	01-10
2063	3	都卖了吧，假如你是主力，你会拉这个股票吗？你	浙江绍兴网友	01-10
1646	1	亚星已经是全球最大的锚链猪头	股友yHJmNz	01-10
5012	4	军工抄混改！亚星有吗？	浙江台州手机网友	01-09
3049	3	陶总，你没有能力拉升亚星造福大小股东就罢了！	Caroline10960	01-09
6538	6	还好尾盘跑了……明天军工一跌……会低开套你的	贵州遵义手机网友	01-09
2056	0	公告	假藥不能停	01-09
4121	2	明天如果能站上年线就好了！9.44	丨易水寒丨	01-09
1210	0	我昨天就已经出了	蓝季杨言	01-09
2587	2	我就没有看过猫猫涨停过。马上我上床睡觉去，三	粉分的平平	01-09
3390	2	航母电缆太阳电缆涨成疯狗了，小锚还在地底玩泥	广东江门网友	01-09
1849	1	卖了就涨，真想骂句脏话	四川德阳手机网友	01-09
3425	1	军工板块 该股票估值偏低下午暴涨	广东西南	01-09
2340	1	暴涨，必须的!!!	n1434268068...	01-09
1934	1	全清仓了，又涨！	山东青岛网友	01-09
2165	1	军工板块整体启动！亚星涨幅比较小！换股吧	狐狸打猎人2	01-09
1506	1	眼睛一眨咋得了	浙江宁波手机网友	01-09
1362	0	军工航母第一编队，急需补涨~[傲]	福建泉州网友	01-09
1277	0	现在拉起来了吧，那些一直在骂人的到底是被套割	天兆	01-09
4626	4	作为吃瓜群众，上周五买高了，所以今日9.04微利	屋卡卡	01-09
2725	4	为什么股东可以用7.98的价格转让股票？	逢炒必赌	01-09
4940	1	等待60分钟指标走好，再作决定	浙江宁波手机网友	01-09
1190	0	都卖了吧！假如你是主力，你会拉这个股票吗？反	浙江绍兴网友	01-09
8632	11	2016年十大黑榜上市公司怎么少了亚星锚链？	三太并一泰	01-09
2306	1	您好！请问，截止12月31日，亚星的流通股股东人	广西网友	01-08
1164	0	此股太女人了	鸿运当头0b29xf	01-08
1211	0	闪人了 你们玩吧	鸿运当头0b29xf	01-08
1235	0	此股太赖孙	鸿运当头0b29xf	01-08
1185	0	坚决走人  没什留恋	鸿运当头0b29xf	01-08
1222	0	明天跑啊 没有庄的股票	鸿运当头0b29xf	01-08
1498	0	前十大股东全是自然人，都想等人搞高套现，所以	十堵十输	01-08
2366	1	您好！请问，截止12月31日，亚星的流通股股东人	狐狸打猎人2	01-08
2494	2	怀疑这股有庄家么？	天津手机网友	01-07
6181	5	注意啦，下一个晋西车轴[想一下]	喜啦啦	01-06
2526	1	最后成交零手，却成功压低1分钱。	丨易水寒丨	01-06
1644	0	游资抢筹来吧	鸿运当头0b29xf	01-06
2044	1	奶奶的熊 亚星猫链	鸿运当头0b29xf	01-06
4571	6	今天这图做的  有点意思	天津手机网友	01-06
1496	0	正宗臭狗[大便]	江苏南京手机网友	01-06
1552	0	没等来的及对你上涨的欢喜，又一落千丈了。	股友DXCHSz	01-06
1601	0	又咋了!	n1431327337...	01-06
3430	3	今天买了一点，惨遭套牢！	湖北武汉手机网友	01-06
1513	0	割肉走了，拿这个股是浪费生命	河北手机网友	01-06
1801	0	这厮被15年那3波给干废了!傻了	股海吃得开	01-06
2866	1	反弹结束，空仓	十堵十输	01-06
1468	0	垃圾	wqj77	01-06
1681	0	这个架势我又要被洗了	这波亏不亏	01-06
1462	0	永远的最后一名	河南郑州手机网友	01-06
2311	2	涨停	金木水火土s6	01-06
2609	0	华闻传媒超级大利好 广告量必须激增啊	totalx	01-05
2009	0	可以补涨了	不会玩的小白	01-05
1840	0	下周涨	鸿运当头0b29xf	01-05
3820	1	这股要啥没啥咋还这么大的量？来个高手分析下啊	小小冒险王	01-05
1841	0	军工股中的奸细!退巿好了。	美女股份	01-05
1536	0	陶粪家族，断子绝孙!	n1434268068...	01-05
2201	1	够意思了	这波亏不亏	01-05
1533	0	真是垃圾	山东青岛网友	01-05
7171	5	中国重工已经突破，接下来锚链会这样走	广东网友	01-05
2844	3	不要买了，套了2年了，散户太多了，永远都不会	浙江绍兴网友	01-05
1615	0	不要买了，这个股，套了2年啊，为了你们好的	浙江绍兴网友	01-05
1515	0	每天都是排行倒数，难为你了	河南郑州手机网友	01-05
1469	0	涨不了今天[好困惑]	钱途无量13	01-05
1361	0	什么玩意？	河北石家庄手机网友	01-05
1446	0	板块倒数的一般都是出货的，小散们千万别买，越	小小冒险王	01-05
1485	0	主力太弱，试盘试不动，卖掉走路！	丨易水寒丨	01-05
6135	5	为什么和中船七所的合作没有公告！！！！！！！	节日快乐00	01-05
1516	0	压着盘口，玩太极	广东网友	01-05
1529	0	意见要求银行业金融机构要加大涉及钢铁煤炭企业	n1417013806...	01-05
15839	35	这样好的票，不买可惜了	天兆	01-05
1654	0	我们不要被这个假象骗了，明天必跌	芗初棠	01-05
7204	7	明天必上9元 应该在9.1左右	股神高买低卖	01-04
1741	0	一分一分的我他么真是醉了[大便]	寻寻觅觅不见你	01-04
1657	0	银行业金融机构应当组建债权人委员会	多拉大猫	01-04
1591	0	难涨易跌，走为上策。	广西手机网友	01-04
3037	5	跑吧，股友们，上面压一大推，高手们怎么看	悄悄的发发小财	01-04
